wordle_dict,V1,V2,V3,V4,V5,p 7,s 7,p 8,s 8,p 9,s 9,p 10,s 10,p 11,s 11,sumf,sum_uniqs,unique,score,rank,UxSUxSF,rank2
piggy,p,i,g,g,y,6.62195497995683,3.112858464384829,10.661424606845515,5.795559666975024,2.80604378661733,2.534690101757632,3.260869565217391,2.534690101757632,10.029293863706444,3.1976564909034844,33.37958680234351,14.640764724020968,4,133.51834720937404,10534,1954.810707832587,12257
freak,f,r,e,a,k,4.609929078014184,1.719087264878199,7.246376811594203,6.410730804810361,6.799259944495837,10.271353684859697,8.279370952821461,9.23527597903176,1.9966080789392537,2.320382362010484,28.93154486586494,29.9568300955905,5,144.6577243293247,9703.5,4333.486869748348,7821
which,w,h,i,c,h,3.1837804502004317,1.6019118100524206,4.2090656799259945,2.713536848596978,8.102065988282455,5.795559666975024,3.1683626271970398,3.1267345050878816,2.8522972556275055,2.713536848596978,21.515572001233426,13.237742830712303,4,86.0622880049337,12633,1139.2704360320085,12869
among,a,m,o,n,g,5.6814677767499235,9.23527597903176,1.4492753623188406,3.046561825470244,7.654949121184089,6.842429848905334,6.074622263336417,4.551341350601295,1.1023743447425225,2.534690101757632,21.962688868331792,26.210299105766264,5,109.81344434165896,11896.5,2878.243222029297,10784
fecal,f,e,c,a,l,4.609929078014184,1.719087264878199,12.550107924761022,10.271353684859697,3.0218933086648163,3.1267345050878816,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,32.13074313906876,29.549799568300955,5,160.6537156953438,8359,4747.285098700215,7059
shell,s,h,e,l,l,12.064446500154178,10.275979031760716,4.2090656799259945,2.713536848596978,6.799259944495837,10.271353684859697,5.943570767807586,5.197348134443416,3.669441874807277,5.197348134443416,32.685784767190874,28.458217699660807,4,130.7431390687635,10745,3720.7167143558995,9080
would,w,o,u,l,d,3.1837804502004317,1.6019118100524206,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,5.943570767807586,5.197348134443416,6.344434165895775,3.781991982732038,36.77150786308973,21.29509713228492,5,183.85753931544866,6502.5,3915.2641582253727,8643
algae,a,l,g,a,e,5.6814677767499235,9.23527597903176,5.388529139685477,5.197348134443416,2.80604378661733,2.534690101757632,8.279370952821461,9.23527597903176,11.732963305581253,10.271353684859697,33.88837496145544,27.238667900092505,4,135.55349984582176,10382.5,3692.2967649955795,9141
large,l,a,r,g,e,4.448041936478569,5.197348134443416,17.44526672833796,9.23527597903176,9.23527597903176,6.410730804810361,3.260869565217391,2.534690101757632,11.732963305581253,10.271353684859697,46.12241751464693,33.649398704902865,5,230.61208757323467,3960,7759.958080921749,2628
rabbi,r,a,b,b,i,4.841196423065063,6.410730804810361,17.44526672833796,9.23527597903176,2.582485353068147,2.5084798026518653,1.8732654949121186,2.5084798026518653,2.158495220474869,5.795559666975024,28.900709219858157,23.95004625346901,4,115.60283687943263,11608,2768.6932902946446,10971
agony,a,g,o,n,y,5.6814677767499235,9.23527597903176,0.585877274128893,2.534690101757632,7.654949121184089,6.842429848905334,6.074622263336417,4.551341350601295,10.029293863706444,3.1976564909034844,30.026210299105767,26.361393771199506,5,150.13105149552882,9271.5,3957.663765757866,8557
amuse,a,m,u,s,e,5.6814677767499235,9.23527597903176,1.4492753623188406,3.046561825470244,5.141843971631205,3.8714153561517115,3.9777983348751156,10.275979031760716,11.732963305581253,10.271353684859697,27.98334875115634,36.70058587727413,5,139.91674375578168,10071.5,5135.026469877625,6317
bushy,b,u,s,h,y,7.007400555041627,2.5084798026518653,9.150477952513105,3.8714153561517115,4.108849830403947,10.275979031760716,1.8115942028985508,2.713536848596978,10.029293863706444,3.1976564909034844,32.10761640456367,22.567067530064755,5,160.53808202281834,8370,3622.8737381560163,9291
copse,c,o,p,s,e,7.107616404563675,3.1267345050878816,16.15787850755473,6.842429848905334,2.80604378661733,3.112858464384829,3.9777983348751156,10.275979031760716,11.732963305581253,10.271353684859697,41.782300339192105,33.62935553499846,5,208.9115016959605,5027,7025.55916588389,3388
swoon,s,w,o,o,n,12.064446500154178,10.275979031760716,1.2565525747764417,1.6019118100524206,7.654949121184089,6.842429848905334,5.38082022818378,6.842429848905334,4.085723095898859,4.551341350601295,30.442491520197347,23.271662041319765,4,121.76996608078939,11282.5,2833.789497415102,10859
knife,k,n,i,f,e,2.898550724637681,2.320382362010484,2.6595744680851063,4.551341350601295,8.102065988282455,5.795559666975024,1.7961763798951587,1.719087264878199,11.732963305581253,10.271353684859697,27.189330866481654,24.6577243293247,5,135.9466543324083,10345,3352.1351260225188,9844
pouch,p,o,u,c,h,6.62195497995683,3.112858464384829,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,3.1683626271970398,3.1267345050878816,2.8522972556275055,2.713536848596978,33.94233734196731,19.666975023126735,5,169.71168670983656,7549,3337.715503655065,9871
ascot,a,s,c,o,t,5.6814677767499235,9.23527597903176,0.7169287696577243,10.275979031760716,3.0218933086648163,3.1267345050878816,5.38082022818378,6.842429848905334,5.604378661732963,5.080172679617638,20.405488744989206,34.56059204440333,5,102.02744372494604,12197.5,3526.128859911178,9480
plane,p,l,a,n,e,6.62195497995683,3.112858464384829,5.388529139685477,5.197348134443416,9.528214616096207,9.23527597903176,6.074622263336417,4.551341350601295,11.732963305581253,10.271353684859697,39.34628430465618,32.368177613320995,5,196.73142152328091,5685.5,6367.837593986677,4267
crown,c,r,o,w,n,7.107616404563675,3.1267345050878816,7.246376811594203,6.410730804810361,7.654949121184089,6.842429848905334,0.9867406722170828,1.6019118100524206,4.085723095898859,4.551341350601295,27.08140610545791,22.533148319457293,5,135.40703052728955,10398.5,3051.146702368697,10452
urban,u,r,b,a,n,1.4569842738205365,3.8714153561517115,7.246376811594203,6.410730804810361,2.582485353068147,2.5084798026518653,8.279370952821461,9.23527597903176,4.085723095898859,4.551341350601295,23.650940487203208,26.577243293246994,5,118.25470243601603,11474.5,3142.883997212526,10265
snide,s,n,i,d,e,12.064446500154178,10.275979031760716,2.6595744680851063,4.551341350601295,8.102065988282455,5.795559666975024,3.630897317298797,3.781991982732038,11.732963305581253,10.271353684859697,38.18994757940179,34.67622571692877,5,190.94973789700896,6039.5,6621.41621190507,3914
relay,r,e,l,a,y,4.841196423065063,6.410730804810361,12.550107924761022,10.271353684859697,6.537156953438175,5.197348134443416,8.279370952821461,9.23527597903176,10.029293863706444,3.1976564909034844,42.237126117792165,34.312365094048715,5,211.18563058896083,4918,7246.278459385326,3160
abide,a,b,i,d,e,5.6814677767499235,9.23527597903176,0.6244218316373727,2.5084798026518653,8.102065988282455,5.795559666975024,3.630897317298797,3.781991982732038,11.732963305581253,10.271353684859697,29.7718162195498,31.592661116250383,5,148.859081097749,9378.5,4702.854503197617,7131
viola,v,i,o,l,a,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.654949121184089,6.842429848905334,5.943570767807586,5.197348134443416,5.242059821153253,9.23527597903176,31.367560900400864,28.140610545790935,5,156.83780450200433,8704,4413.511575347799,7665
rajah,r,a,j,a,h,4.841196423065063,6.410730804810361,17.44526672833796,9.23527597903176,0.3546099290780142,0.4486586493987049,8.279370952821461,9.23527597903176,2.8522972556275055,2.713536848596978,33.77274128893,18.808202281837804,4,135.09096515572,10425,2540.818199097484,11392
straw,s,t,r,a,w,12.064446500154178,10.275979031760716,1.8424298489053346,5.080172679617638,9.23527597903176,6.410730804810361,8.279370952821461,9.23527597903176,0.4933703361085414,1.6019118100524206,31.914893617021274,32.6040703052729,5,159.57446808510636,8447,5202.777176373334,6189
dilly,d,i,l,l,y,5.280604378661733,3.781991982732038,10.661424606845515,5.795559666975024,6.537156953438175,5.197348134443416,5.943570767807586,5.197348134443416,10.029293863706444,3.1976564909034844,38.452050570459456,17.97255627505396,4,153.80820228183782,8963,2764.3265710752135,10976
crash,c,r,a,s,h,7.107616404563675,3.1267345050878816,7.246376811594203,6.410730804810361,9.528214616096207,9.23527597903176,3.9777983348751156,10.275979031760716,2.8522972556275055,2.713536848596978,30.712303422756705,31.762257169287697,5,153.5615171137835,8987,4877.460397873966,6796
amass,a,m,a,s,s,5.6814677767499235,9.23527597903176,1.4492753623188406,3.046561825470244,9.528214616096207,9.23527597903176,3.9777983348751156,10.275979031760716,30.511871723712613,10.275979031760716,51.1486278137527,22.55781683626272,3,153.4458834412581,8999.5,3461.404132946419,9614
third,t,h,i,r,d,6.282762873882208,5.080172679617638,4.2090656799259945,2.713536848596978,8.102065988282455,5.795559666975024,5.542707369719396,6.410730804810361,6.344434165895775,3.781991982732038,30.481036077705827,23.781991982732038,5,152.40518038852915,9081.5,3624.49877812683,9286
trick,t,r,i,c,k,6.282762873882208,5.080172679617638,7.246376811594203,6.410730804810361,8.102065988282455,5.795559666975024,3.1683626271970398,3.1267345050878816,1.9966080789392537,2.320382362010484,26.796176379895158,22.73358001850139,5,133.98088189947578,10505.5,3045.8650996111173,10466
tutor,t,u,t,o,r,6.282762873882208,5.080172679617638,9.150477952513105,3.8714153561517115,4.748689485044712,5.080172679617638,5.38082022818378,6.842429848905334,5.188097440641382,6.410730804810361,30.75084798026519,22.204748689485044,4,123.00339192106075,11215,2731.259405561389,11049
woody,w,o,o,d,y,3.1837804502004317,1.6019118100524206,16.15787850755473,6.842429848905334,7.654949121184089,6.842429848905334,3.630897317298797,3.781991982732038,10.029293863706444,3.1976564909034844,40.65679925994449,15.423990132593277,4,162.62719703977797,8173.5,2508.3602824328377,11451
blurb,b,l,u,r,b,7.007400555041627,2.5084798026518653,5.388529139685477,5.197348134443416,5.141843971631205,3.8714153561517115,5.542707369719396,6.410730804810361,0.4548257786000617,2.5084798026518653,23.535306814677767,17.987974098057354,4,94.14122725871107,12445,1693.4099574890256,12517
grief,g,r,i,e,f,4.9182855380820225,2.534690101757632,7.246376811594203,6.410730804810361,8.102065988282455,5.795559666975024,17.9386370644465,10.271353684859697,0.6321307431390688,1.719087264878199,38.83749614554425,26.73142152328091,5,194.18748072772127,5833,5190.907401876704,6213
disco,d,i,s,c,o,5.280604378661733,3.781991982732038,10.661424606845515,5.795559666975024,4.108849830403947,10.275979031760716,3.1683626271970398,3.1267345050878816,2.998766574159729,6.842429848905334,26.218008017267962,29.822695035460992,5,131.0900400863398,10722,3909.4582876812688,8653
where,w,h,e,r,e,3.1837804502004317,1.6019118100524206,4.2090656799259945,2.713536848596978,6.799259944495837,10.271353684859697,5.542707369719396,6.410730804810361,11.732963305581253,10.271353684859697,31.467776749922912,20.997533148319455,4,125.87110699969165,11047.5,2642.98274164169,11209
sassy,s,a,s,s,y,12.064446500154178,10.275979031760716,17.44526672833796,9.23527597903176,4.108849830403947,10.275979031760716,3.9777983348751156,10.275979031760716,10.029293863706444,3.1976564909034844,47.625655257477646,22.70891150169596,3,142.87696577243292,9841,3244.5803713570226,10056
beach,b,e,a,c,h,7.007400555041627,2.5084798026518653,12.550107924761022,10.271353684859697,9.528214616096207,9.23527597903176,3.1683626271970398,3.1267345050878816,2.8522972556275055,2.713536848596978,35.1063829787234,27.855380820228184,5,175.531914893617,7095.5,4889.508335465585,6774
sauna,s,a,u,n,a,12.064446500154178,10.275979031760716,17.44526672833796,9.23527597903176,5.141843971631205,3.8714153561517115,6.074622263336417,4.551341350601295,5.242059821153253,9.23527597903176,45.96823928461301,27.934011717545484,4,183.87295713845205,6501,5136.309339245258,6312
comic,c,o,m,i,c,7.107616404563675,3.1267345050878816,16.15787850755473,6.842429848905334,3.939253777366636,3.046561825470244,6.7838421214924445,5.795559666975024,0.979031760715387,3.1267345050878816,34.96762257169287,18.811285846438484,4,139.87049028677148,10075,2631.143774265956,11233
clued,c,l,u,e,d,7.107616404563675,3.1267345050878816,5.388529139685477,5.197348134443416,5.141843971631205,3.8714153561517115,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,41.92106074622263,26.248843663274744,5,209.60530373111314,5000,5501.896848631207,5634
creep,c,r,e,e,p,7.107616404563675,3.1267345050878816,7.246376811594203,6.410730804810361,6.799259944495837,10.271353684859697,17.9386370644465,10.271353684859697,1.133209990749306,3.112858464384829,40.22510021584952,22.921677459142767,4,160.9004008633981,8335,3688.1070916375875,9152
caste,c,a,s,t,e,7.107616404563675,3.1267345050878816,17.44526672833796,9.23527597903176,4.108849830403947,10.275979031760716,6.922602528522972,5.080172679617638,11.732963305581253,10.271353684859697,47.317298797409805,37.98951588035769,5,236.58649398704904,3659.5,8987.806370399148,1612
graze,g,r,a,z,e,4.9182855380820225,2.534690101757632,7.246376811594203,6.410730804810361,9.528214616096207,9.23527597903176,0.971322849213691,0.6691335183472094,11.732963305581253,10.271353684859697,34.39716312056738,29.12118408880666,5,171.98581560283688,7370.5,5008.430596833769,6537
snuff,s,n,u,f,f,12.064446500154178,10.275979031760716,2.6595744680851063,4.551341350601295,5.141843971631205,3.8714153561517115,1.7961763798951587,1.719087264878199,0.6321307431390688,1.719087264878199,22.294172062904718,20.417823003391923,4,89.17668825161887,12568,1820.793836750214,12402
frock,f,r,o,c,k,4.609929078014184,1.719087264878199,7.246376811594203,6.410730804810361,7.654949121184089,6.842429848905334,3.1683626271970398,3.1267345050878816,1.9966080789392537,2.320382362010484,24.67622571692877,20.41936478569226,5,123.38112858464385,11195.5,2519.3642722402456,11433
gonad,g,o,n,a,d,4.9182855380820225,2.534690101757632,16.15787850755473,6.842429848905334,7.431390687634906,4.551341350601295,8.279370952821461,9.23527597903176,6.344434165895775,3.781991982732038,43.1313598519889,26.94572926302806,5,215.65679925994448,4709.5,5811.029726589654,5094
drunk,d,r,u,n,k,5.280604378661733,3.781991982732038,7.246376811594203,6.410730804810361,5.141843971631205,3.8714153561517115,6.074622263336417,4.551341350601295,1.9966080789392537,2.320382362010484,25.740055504162815,20.93586185630589,5,128.70027752081407,10860,2694.451231043994,11111
prong,p,r,o,n,g,6.62195497995683,3.112858464384829,7.246376811594203,6.410730804810361,7.654949121184089,6.842429848905334,6.074622263336417,4.551341350601295,1.1023743447425225,2.534690101757632,28.700277520814062,23.452050570459452,5,143.50138760407032,9793,3365.40179902176,9814
lurid,l,u,r,i,d,4.448041936478569,5.197348134443416,9.150477952513105,3.8714153561517115,9.23527597903176,6.410730804810361,6.7838421214924445,5.795559666975024,6.344434165895775,3.781991982732038,35.962072155411654,25.05704594511255,5,179.81036077705826,6785,4505.516471398012,7482
steel,s,t,e,e,l,12.064446500154178,10.275979031760716,1.8424298489053346,5.080172679617638,6.799259944495837,10.271353684859697,17.9386370644465,10.271353684859697,3.669441874807277,5.197348134443416,42.314215232809126,30.824853530681466,4,169.2568609312365,7588,5217.317947268288,6163
halve,h,a,l,v,e,3.769657724329325,2.713536848596978,17.44526672833796,9.23527597903176,6.537156953438175,5.197348134443416,1.2025901942645698,1.0699969164353993,11.732963305581253,10.271353684859697,40.687634905951285,28.48751156336725,5,203.43817452975642,5306,5795.447349346761,5120
buyer,b,u,y,e,r,7.007400555041627,2.5084798026518653,9.150477952513105,3.8714153561517115,1.6419981498612395,3.1976564909034844,17.9386370644465,10.271353684859697,5.188097440641382,6.410730804810361,40.92661116250385,26.25963613937712,5,204.63305581251927,5241,5373.589587725606,5860
vinyl,v,i,n,y,l,1.8655565834104226,1.0699969164353993,10.661424606845515,5.795559666975024,7.431390687634906,4.551341350601295,0.8325624421831638,3.1976564909034844,3.669441874807277,5.197348134443416,24.460376194881285,19.811902559358618,5,122.30188097440643,11253,2423.0329486912156,11605
